"Iron_effect_in_EXP_G_D.LogFC" "Iron_effect_in_EXP_G.LogFC" "Iron_effect_in_EXP_G_L.LogFC" "Iron_effect_in_EXP_L.LogFC" "Iron_effect_in_STAT_G_D.LogFC" "Iron_effect_in_STAT_G.LogFC" "Iron_effect_in_STAT_G_L.LogFC" "Iron_effect_in_STAT_L.LogFC" "Iron_effect_in_EXP_G_D.BH" "Iron_effect_in_EXP_G.BH" "Iron_effect_in_EXP_G_L.BH" "Iron_effect_in_EXP_L.BH" "Iron_effect_in_STAT_G_D.BH" "Iron_effect_in_STAT_G.BH" "Iron_effect_in_STAT_G_L.BH" "Iron_effect_in_STAT_L.BH"
"Rv0511" -5.48621609005997e-05 -7.3160297066087e-05 -0.000134273394487223 -0.00030761967112225 -0.509382712541147 0.0302954106382362 -0.145179544768658 -0.00658135121185885 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00404359861827087 0.90434354407509 0.468179531808143 0.975594277746999
"Rv0512" -1.07951614626315e-05 -1.71088654404368e-05 0.000232466825414587 1.79905119548663e-05 -0.315520949063767 0.0903440773543687 -0.252722270771531 0.00259309433323608 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0777780698561921 0.697901821184388 0.184598911566123 0.99375102884922
"Rv0513" 4.87131818631378e-05 -9.61484515311433e-05 7.44889184692728e-05 0.000319971899883563 -0.482333800262526 -0.272977074272707 -0.173643666908978 -0.00552239332754973 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00778977405939955 0.250476006468909 0.402594136141815 0.986971762334882
"Rv0514" -1.35572868682627e-06 -6.46689633289031e-08 6.57353163615423e-05 1.04560688924432e-05 -0.457978778914466 -0.416177852375166 -0.269075984495638 -0.00492880114913856 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0250749690523008 0.149628460549561 0.242441123819823 0.993434606278659
"Rv0515" -4.07314987346682e-05 -1.66292715611442e-05 0.000264016117508735 6.79500570571904e-05 0.362707380411658 1.18380257993305 0.286774615258057 -0.00214149004019848 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0804216015191768 3.77166597584057e-07 0.20271353406193 0.99375102884922
"Rv0516c" 3.62225569952898e-05 0.000100078940085743 0.000631222025492894 -9.33926396374057e-06 -0.0429312858632861 0.216916963478993 -0.508235497747318 -0.0387450372673279 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.842592779904997 0.308327954926215 0.00747344290606416 0.612295264986608
"Rv0517" 0.000181051831395178 0.000222074181057278 -8.31233962349362e-05 0.000299317886117405 -0.408902924461942 0.0396893497910648 0.120873900412717 -0.00124938511198243 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00160736704356116 0.862322578215489 0.392342428502425 0.99375102884922
"Rv0518" 1.53793770244927e-05 0.000275832131663337 -0.000158999227323298 -8.99593421403968e-05 -0.775988714764593 -0.0967772931571161 -0.388943152803676 -0.0260625861453441 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 7.92838199148131e-09 0.698588585107121 0.00812448942354927 0.729703037801052
"Rv0519c" 5.31491054719838e-05 -1.72590340091725e-06 -0.000123041329580651 0.000170279735671081 -0.401573189428897 -0.0827794881804721 -0.413860687573687 -0.0103183706554324 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0195061549739276 0.776186241736391 0.0442887909149002 0.946139306557062
"Rv0522" 0.000155232160330616 0.000263295270505194 0.00044306748150826 -9.74582789906691e-05 0.330294383142142 0.205869448099314 0.270818550320174 0.170315092754948 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0167818353068204 0.22537146589144 0.0614721859095915 0.118691854644437
"Rv0523c" 2.36862667340294e-06 6.87900483934319e-05 0.000205772778270475 -7.48437941008109e-05 -0.0151089733858208 0.102452141543589 -0.137639841901949 0.0616020538787 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.944953356097944 0.743130786064703 0.506076575371551 0.448074120772808
"Rv0524" 3.58280356957429e-05 -5.27508741175956e-05 -0.000386019702866405 -0.000284982132980034 -0.410034238411387 -0.838667333399451 -1.7864906564388 -0.0516426130616334 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00760400410779409 4.05007533848689e-07 8.00294780495593e-29 0.499549358776343
"Rv0525" -5.81290950721358e-05 -6.70519739341351e-05 -0.000705163435549202 -0.000286676555352344 -0.304734695832091 -1.72653726748099 -2.29394844402999 -0.00735232572347991 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0750979884284467 9.49874043143781e-12 1.49865420490052e-30 0.974753685258495
"Rv0526" 3.96201710875516e-05 -0.000108663076662974 -4.44732199765126e-06 5.28568548597701e-05 -0.252521120562601 -1.15370924377921 -2.0264110539456 -0.0191995139917785 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.205283603199718 2.45157007680025e-06 4.05715436217613e-19 0.864058544761969
"Rv0527" 1.21094471854197e-05 -6.73225051962136e-05 -0.000305239089634686 0.000332368102176623 -0.427924639643853 -1.39015332337688 -1.61643451396307 -0.00423858797898613 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0272718217498843 4.10556891985913e-08 2.08671669422501e-13 0.993434606278659
"Rv0528" -1.59932686115212e-05 -0.00041586927707617 -0.000137585604127275 -0.00073246170752067 -0.539956766556957 -1.24044033698387 -2.27554184854568 -0.0402580782033587 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00418874198385031 4.95585082580239e-08 8.68112637609864e-26 0.604670948108533
"Rv0529" 2.72854423614697e-05 -0.00023133088329391 -0.000142677657990236 -0.00015503928213076 -0.479853667240059 -0.84778107541011 -1.20106025663376 0.00615942257569996 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00198138636655748 2.69910631726726e-05 3.96294448039269e-13 0.975594277746999
"Rv0530" 2.21712024357976e-05 -0.00053606506532147 -9.1809148385282e-05 -0.00047725547289449 0.193609550298461 0.609245994007194 0.498843447683816 -0.00120232338960131 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.227480089631916 0.000218866157754336 0.000998486320081359 0.99375102884922
"Rv0530A" -0.000136314853013969 -0.000243013038355423 -0.000146937588556435 -0.000234429235846052 0.348556088892106 0.858451754048692 -0.0631575094323558 0.0123067739473125 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0381014300886027 5.82131210069784e-05 0.742772920662975 0.928482166544197
"Rv0531" 1.26910089362405e-05 -0.000644011038204112 -0.000104799224711445 0.000223340706161451 -0.0297984381162441 0.259862978336076 0.355011248968474 0.019130199284358 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.907113900356402 0.384273910929281 0.13113534470024 0.872583254815527
"Rv0532" -4.18156960005111e-05 -0.000134770240360031 -0.000329388142431568 0.0138336900536625 -0.163734603008398 -0.334519715091353 -0.0169046358552051 0.0216521431718987 0.999652421664065 0.99978373860597 0.999897569248579 0.775291698747373 0.494537026923288 0.239603104427735 0.953181123780339 0.834887303568298
"Rv0533c" 4.36357105004462e-05 -0.000509174050556068 -6.28444476933817e-05 -0.000249776938770414 -0.233267586731928 -0.0745178900495533 -0.0449449635637508 0.0213111026136033 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.102316936936147 0.752327445932613 0.791187969258931 0.788570178825033
"Rv0534c" -7.16353344180295e-05 8.38137651406339e-05 -0.000880497628441514 0.00030993232240566 -0.245935541129313 0.0240410441193451 0.169372624655633 0.00788882681742357 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.101257417106894 0.938626274076551 0.271417302034252 0.964049559558542
"Rv0535" -0.000101561546414694 0.000213062900237954 -5.96620183266296e-05 -0.000415832104508525 0.108762956713558 0.0690436895876849 0.176421178062457 0.0085057716634588 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.535974688616947 0.811096126325283 0.324345098673636 0.961792773382745
"Rv0536" -0.000118623744372989 -0.000167203113270867 -0.000184985326941653 -0.000216137536811625 0.0802287739441899 0.388389343503412 0.25245965614307 0.0278242731254033 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.704850225304666 0.127968966787285 0.209258333541655 0.752213941517159
"Rv0537c" -0.000165087613601128 -0.00132055033254884 -0.000227120849400484 -0.0016010228845962 -0.184299753007548 -0.18158814699933 -0.330056892966241 0.000243257380792456 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0326325475270749 0.139768390085654 6.39375913115654e-05 0.999854649905164
"Rv0538" -0.000138454301803901 -0.000199573474156613 -0.000559555726596291 0.000298366444763341 0.178405939937816 0.37113252822478 0.3469107189649 -0.0164085323623847 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.368159043248474 0.0735457805304304 0.0768927274553242 0.897295322267814
"Rv0539" -0.000236033948131964 -0.000148876778138329 -1.47948264835223e-05 0.000221020211578475 0.173270992311023 0.453749832809284 0.180190327593805 -0.0291922100303617 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.280321472805751 0.00487653885648404 0.261126033241754 0.701733630703189
"Rv0540" -8.8563754482387e-05 -5.67352365824551e-05 -0.000129096789508465 -0.000166769665507696 0.274958632412976 -0.251199260455378 -0.198629129794968 -0.00738010023452534 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.187248085466103 0.446753093791542 0.405353085339583 0.975594277746999
"Rv0541c" 5.06573946340289e-05 0.000191710990566305 -2.4037557075675e-06 0.000272376923827196 -0.553362239958854 0.0997412327198345 0.139234753389742 -0.00879727789388531 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000304599778957879 0.653665229860752 0.415443094115959 0.958783974173263
"Rv0542c" -7.80673356615211e-05 2.08148283599524e-05 -7.239011854394e-05 -0.000241488547257479 -0.317143941284289 -0.266413515218754 0.23194984131238 -0.011974143898857 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0639829755813731 0.208065497129596 0.197048092557199 0.928482166544197
"Rv0543c" 8.46525669648306e-05 -1.79207452183503e-05 0.000188857155655592 -0.00032936379324048 -0.0582879013381244 0.0237898829150728 0.0307745931078251 0.00587034544854513 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.711220763413548 0.907817524672754 0.852600832815011 0.973622367372375
"Rv0544c" -0.000270974459507469 -0.000150686855922002 -0.000281073148045876 -0.000543898483387681 -0.795808840442758 -0.0213544242546506 -0.557128882835279 -0.0145235037071993 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 9.21068075989791e-07 0.951200413338128 0.00158134903244003 0.905163925642147
"Rv0545c" -6.28953806763936e-05 -0.000144216290056936 -0.000106199693491633 -0.000355817735199414 -0.740832647793748 -0.959227594275173 -0.713532499186728 -0.0053366773031683 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 6.55965014794762e-08 3.25331774151297e-10 3.59979760511054e-07 0.975594277746999
"Rv0546c" 7.41464185870104e-05 -5.42370672296544e-05 0.000239924269855562 -0.000102851225973229 -0.300353327562879 -0.321048831827273 -0.610585395863086 -0.00327838159484708 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0169811343797996 0.208043136224028 1.08986054142088e-05 0.993657187978439
"Rv0547c" 1.62686179066736e-05 -0.000222508064212027 -5.67838556573219e-05 7.16462495846703e-05 -0.261399245382077 -0.120986164064288 -0.354414750150669 0.0220761120979531 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0432642274625203 0.577129851587381 0.00559899984303448 0.796366904972905
"Rv0548c" 0.000250416948221938 -7.53777117120385e-05 8.88874963649378e-06 0.000468571700683801 -0.00936966233215266 -0.0688341458487956 -0.414618833476783 0.00285547463531215 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.949160134012955 0.717995316414352 0.000335851602672305 0.993434606278659
"Rv0549c" -0.000112739236947239 0.000480083900169561 4.97277113481624e-05 -5.23262765041998e-05 0.647247858020889 0.910994252450557 -0.239405891198733 -0.0649998506260679 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 6.63384338196855e-05 2.10610457011392e-06 0.172327679271729 0.426740314129872
"Rv0550c" 7.47167450232673e-05 6.68335346636233e-05 0.000161268895979972 0.000538378641437796 0.34800939851615 0.508547181756957 -0.606630245411152 0.00379891696233789 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0614300010143179 0.0561202966231066 0.00242399599109594 0.993657187978439
"Rv0551c" 0.000120111281584785 -2.16907587459119e-05 0.000169764642758899 -1.94427549543926e-05 -0.0762838126477493 -0.0642764750105903 -0.453462271277713 -0.0139449700867729 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.631542466681976 0.810259087298567 0.0033416126084037 0.89966306650609
"Rv0552" -9.98887139948474e-05 -0.000403751785962072 -7.96374021187422e-05 -0.00109079337340849 -0.0754937382591375 0.324169865493395 0.244530806537756 -0.00406234162781074 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.590550204429132 0.0592429482511103 0.0621253185210008 0.986971762334882
"Rv0553" -3.02146747228248e-05 3.92771348343508e-06 -0.000559660808947014 -0.000408822461070259 -0.197058416748517 -0.0199235895340284 0.0558774031646929 0.0060438156671126 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.347514612361218 0.955245037398995 0.817219287106446 0.983915096651202
"Rv0554" -0.000105542493642338 -0.000501507512649458 -0.000278010240690471 -0.0025492106448938 -0.568278760947038 -0.268601625201607 -0.948017253912996 -0.00560019752445408 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 7.87846798016848e-05 0.311926051307642 7.78164702300269e-09 0.981345377062106
"Rv0555" -6.49368766510532e-05 -0.00034629230434072 -0.00029569108897074 -0.000793858904796378 -0.375026725947085 -0.18876858446059 -0.0588184771465158 -0.0318057720525277 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00957316060335635 0.302968578459248 0.732598363996357 0.673128852879404
"Rv0556" 0.000209004485353844 -0.000243758959550477 0.000136465435823999 -0.000972069536532824 -0.289082178979432 -0.109561590228646 -0.204716815978381 -0.0020534727323769 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0126904458337996 0.651124920877158 0.124865316035839 0.99375102884922
"Rv0557" 8.26067618986317e-05 -8.77845608066064e-05 0.000234987537973378 -0.000387943455449645 -0.414696106454313 -0.159163668441166 -0.320115157882804 0.0257847351403744 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00102730079658795 0.376939709996022 0.0140437968220132 0.70752245833695
"Rv0558" 7.36915682028343e-05 8.70095738531369e-05 0.000132694331908434 0.000330528157473863 0.0467680248015934 -0.131860517155232 -0.530142769926286 -0.00114010346804377 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.659168720389441 0.30924787535308 4.08601413817825e-09 0.99375102884922
"Rv0559c" 0.000194844955757059 6.13211822856642e-05 0.000268781913989926 0.000112414226845603 0.0742865407213781 -0.235015630450705 -0.518797430814586 -0.0190167426697847 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.641260136811693 0.173994576397527 0.000273905358947509 0.810058251543929
"Rv0560c" 0.00074656251592893 0.00030285332264866 0.00186765496100829 0.000816510921568992 1.06218026383722 -0.0866073709895312 -0.236572890608592 0.0422157608368838 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 6.22316426589381e-19 0.695674622794213 0.110530988476535 0.555994676631587
"Rv0561c" -0.000159501268961024 -0.000383527156896928 3.74284587683366e-05 0.00088662016607922 0.0874922116786048 -0.525666236172847 -0.483550865638755 0.0112954068345495 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.535813181332074 0.010843669698247 0.000195359507058879 0.928482166544197
"Rv0562" -0.000289560433947628 -0.000141189258811869 0.000514408240353401 0.031993429293158 -0.183648194816706 -0.311411861193029 -0.177225079823666 0.0140734213422204 0.999652421664065 0.99978373860597 0.999897569248579 0.212333173963577 0.0354870503805962 0.0130199977700563 0.0470730171027834 0.802227575958735
"Rv0563" 0.000197213426966072 0.000170106128135888 -2.52589343962321e-05 0.000458835523833971 0.76518941299663 1.30699284142673 0.0370091944136109 0.00258846511739185 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 9.60512468547919e-08 5.60792645326561e-17 0.838017625873341 0.993657187978439
"Rv0564c" -1.69556002595286e-05 0.000213828836986595 0.000193478616183096 -0.000237020774427048 0.87355514409285 1.30088637657279 0.289024227084712 -0.00217937320345649 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 8.84506711556119e-11 3.12488836375387e-16 0.042687426731354 0.99375102884922
