"G_D_with" "G_with" "G_L_with" "L_with" "G_D_without" "G_without" "G_L_without" "L_without" "G_D_with.BH" "G_with.BH" "G_L_with.BH" "L_with.BH" "G_D_without.BH" "G_without.BH" "G_L_without.BH" "L_without.BH"
"Rv3602c" -0.214165575968606 -0.13219768696008 0.412438492690592 -0.647474075952116 -0.41507533189655 -0.172856305406842 1.03894731833492 -0.378587315743469 0.309939760980112 0.57255518242047 0.0521923430759728 0.00224438437613585 0.0516563393042327 0.468609090380029 6.34901079474824e-07 0.077370550712769
"Rv3603c" -0.24129677661061 -0.00893671479109345 0.927777005684299 -1.18510659751676 -0.437362647326144 0.477115076522092 1.53764901508766 -0.951296220735949 0.181366074201124 0.965599581304299 1.73159968189236e-07 5.04706454807216e-11 0.0159826855521755 0.0117957920750476 3.26835199533753e-18 1.35195019017938e-07
"Rv3604c" -1.58938538160911 -1.05035409030204 -1.53219811171974 -1.89940028569363 -2.35717390975749 -1.77990835341385 -1.65957806703764 -2.18283074338491 2.45179982258684e-20 1.41671245760845e-08 2.69640621696969e-18 5.19484632417185e-27 3.66033955213985e-41 1.48964401144773e-18 5.60567245674592e-21 1.37860794045521e-34
"Rv3605c" -1.88121767655165 -0.932710962261721 0.100614556497437 -0.903886397095184 -1.67869968916801 -0.199098625000143 0.436767295909096 -1.2698014697088 1.85766932474925e-30 4.64017818739651e-07 0.560069516338771 7.5652668905705e-08 7.68647115660137e-24 0.284588764173526 0.00888479768346943 4.92438308478895e-14
"Rv3606c" -1.96278319106031 -0.774651281718306 0.189180370914068 -1.38991477657829 -1.78056694540906 0.310059015184695 0.472858950833416 -1.47098127604018 9.74193809398299e-34 1.82294961263822e-05 0.259923483173408 9.81086193936075e-17 4.4843418565546e-27 0.0785166895850252 0.00403358908829507 1.39804702316824e-18
"Rv3607c" -1.46384591428361 -0.644529996802168 0.408325196599827 -0.627885481276031 -1.44216734839352 0.268958166753408 0.448258397665616 -0.840990750885708 5.13461906977539e-18 0.000711197587823232 0.0192899107190809 0.000366452357152301 5.29380443456741e-17 0.151712290244585 0.00975232652383406 1.59961768104613e-06
"Rv3608c" -1.97273498652608 -0.653699133616782 0.469505942388811 -1.76831230130873 -1.73011229157142 0.0112048330802759 0.652560089445163 -2.03157025724389 4.08092897591346e-30 0.000401571972315424 0.00802260633103092 1.85263886779437e-23 3.5635177836844e-23 0.955130013623784 0.000206231694621056 3.16218894884709e-30
"Rv3609c" -0.805894496108916 0.416786607328612 1.00868049252375 -0.329948084772191 -0.172384853549261 1.22974607076508 1.32006813988821 -0.11743303378991 8.74711994884445e-06 0.0293731911324164 3.30791435031251e-08 0.0786306317719529 0.355239830769397 6.05304895479694e-11 4.48211578311736e-13 0.544626908260341
"Rv3610c" -0.700952979377013 0.781187868105541 0.599231159298883 -0.482760258792301 -0.042590839628286 1.46087547756973 1.24180688086292 -0.394078826923423 8.66990007161669e-11 9.92137129282734e-13 3.27162445970702e-08 9.85646226402739e-06 0.700557362867777 4.05262965067211e-41 6.08766450241629e-31 0.000325452674351754
"Rv3612c" 1.46825897963812 4.17110167389753 1.99581193150189 2.02714951576152 2.32551846374741 4.1365343779802 3.17354840903265 2.43669018143871 1.91216047180107e-16 1.60527394761416e-118 7.46607230379061e-29 1.11603866151799e-29 1.38153312182912e-38 1.40306415198204e-116 2.11145281755663e-70 5.55185246823486e-42
"Rv3613c" 2.68670344536427 4.84505605996162 2.36135433688869 3.97249829440697 3.57553280403946 4.79489503757487 3.48460970816733 4.28060799144662 2.96143015921357e-26 2.17235583026954e-78 1.08783227794129e-20 1.06403943398532e-53 5.20576175786169e-44 2.73168023930562e-77 1.746193566121e-42 6.91871958080344e-62
"Rv3614c" 2.98960904162432 5.23095335227219 3.17841722813647 4.77035566497816 3.9691162909062 5.14703622164234 3.78144865378507 5.01069248776379 3.71054126063819e-34 2.31695994126191e-97 2.48821692790005e-38 2.20480829230701e-81 1.28322665609917e-57 4.88878952338523e-95 5.70604476546311e-53 7.87069211451478e-90
"Rv3615c" 2.92535516345126 5.17829960258551 3.32272011158534 4.50387292200549 3.9556673876597 4.8212065246036 4.00510063997929 4.80094824245487 5.11891977694529e-37 7.00786804808897e-109 5.02770599944564e-47 6.01629312610753e-83 6.10734302235134e-65 2.46681289907284e-95 6.41550125731166e-67 4.06718997906173e-94
"Rv3616c" 2.47177825382576 5.02693398346766 2.88889500200108 3.81568309346817 3.36825687670714 4.6396061640115 3.63692587814894 4.04126662658926 4.82026210520408e-43 2.09441772302838e-169 5.31796274339916e-58 1.11074881500326e-98 1.4818530682123e-77 3.64845796043783e-145 1.6827617058967e-90 2.22059790867549e-110
"Rv3617" 1.01650720714039 0.338696827100661 0.708031955586437 0.987901290914816 1.27552923847724 0.98365231544691 0.779657001846246 1.2629251096308 1.6933207106894e-07 0.110573427480082 0.000336286669070831 5.11990393521378e-07 8.53850497446101e-11 2.63637499158025e-06 8.18010907874162e-05 1.28960524635308e-10
"Rv3618" 0.454498293440346 0.370893518119165 0.492215383198941 0.833705208555912 1.11081981148192 0.215042069176236 0.452126991586055 0.982654452118958 0.0244776197032666 0.0892185447798041 0.016692054704256 3.61186482825624e-05 3.32349245731871e-08 0.341371433622141 0.0281452502142334 1.08683532912762e-06
"Rv3619c" 1.02817218756001 0.0343955017908859 0.228450515355081 1.42518423828665 1.36379676269729 0.323769015459383 0.330996589295731 1.54765056480988 4.10760990580707e-08 0.908137156222096 0.269215176922917 1.07892278658758e-12 1.78481819801386e-12 0.258284069260158 0.102455943100935 2.94661990733009e-14
"Rv3620c" 1.24575332282631 -0.873942399030108 -0.0786770679872091 1.53609493043718 1.4592678514066 -0.271362654294264 0.285757099011049 1.43278007198069 6.64560419287985e-11 0.00204579731071719 0.709112074391798 2.39770687811699e-15 8.99346523521099e-14 0.341747578091578 0.1562561685361 2.84324503994179e-13
"Rv3621c" -0.577413533615944 -0.549517651723455 -0.0358555237739598 -0.996634311928854 -0.399491408367394 -0.540373466295316 0.572944531860536 -1.23321337877334 0.00574980331004988 0.0680379891203097 0.879255716756091 2.69940930265099e-05 0.072251308346992 0.112198065344043 0.00795734965669621 5.71653869631048e-07
"Rv3623" 0.0121980553926344 -0.0464575164001684 -0.888459927102085 0.375058578990432 -0.438063145208791 0.156848241604675 -0.531637901116911 0.754651667977208 0.932830730297937 0.790916547067052 5.53312875371475e-10 0.00747047663928318 0.00278727058022319 0.36229966632886 0.000197203692698673 3.670810679327e-08
"Rv3624c" -0.0282651674952943 -0.58517648799989 -0.440891115505505 -0.0905767604980371 -0.480558658819061 -1.0617105668664 -1.25296911555962 -0.07037917872153 0.814664359032633 2.03280759213342e-05 0.000252812011891683 0.476885646323042 7.89909619081794e-05 1.1876328204467e-11 2.09118447086663e-24 0.584728534994048
"Rv3625c" -0.536494929871877 0.695259658537771 0.475942702984208 -1.38656005732808 -0.702216025416417 0.207845221218325 -0.587669202423041 -1.90839804591784 0.00019427696573616 2.80467708870226e-05 0.000839374384575799 3.98955134318612e-16 2.72401858222908e-06 0.273448985448296 9.09227518389511e-05 1.95356097911779e-26
"Rv3626c" -0.0720477301381315 0.377709256432505 0.940479929490383 -0.768737117164711 0.118857505558141 -0.191956313915588 -0.234339215174324 -0.607264491590553 0.544359731328157 0.00354603940903501 1.2280503504251e-15 5.47663144240025e-10 0.323456293858009 0.183055887199159 0.0554964389914083 1.12956637499177e-06
"Rv3627c" -0.223946148094374 0.755452597082041 0.672946107819791 -1.12108492989493 -0.0867845744456298 0.117111643043253 -0.0203696224052063 -1.22444071947115 0.078175780256487 5.0077026812094e-09 7.47609806804654e-08 4.1662807251495e-18 0.498136079493216 0.407219567198029 0.881452798711315 4.65966558970276e-21
"Rv3628" 1.45939212912115 -0.00317218954329809 -0.0483869250361699 0.865866233115159 1.03954653278204 0.276353394535462 -0.148494324116792 0.753858048852138 7.92822845062004e-15 0.989247000983558 0.808332690225883 1.30554545915102e-05 8.230934876408e-08 0.230681460860123 0.44849096150533 0.00015546760044276
"Rv3629c" 0.53280586536928 0.154969913694994 -0.276049273376109 0.549140619238271 0.391619729047969 -0.0302327952398547 0.0671220008385044 0.478972809459094 6.68758295768349e-06 0.292165780369752 0.0256354692578097 9.85646226402739e-06 0.00157430162078832 0.861745072411544 0.593270251797409 0.000124736710196543
"Rv3630" -0.13927687732209 -1.36746964274543 -1.13525400135614 -0.18533676430881 -0.594651329608044 -1.31050372268634 -1.15959240655332 -0.326139761248116 0.265844140143671 3.38869795003944e-17 4.55001822555141e-20 0.178841452637029 6.36251097410018e-06 6.45443475180734e-13 1.42037329716045e-20 0.0165076274448324
"Rv3631" -0.714600212708074 -1.4769531435662 -1.32054022730442 -0.784483332821856 -1.00272263623839 -1.74028278606844 -1.40128237448481 -0.709262334917801 1.06455529497633e-07 9.69520645833182e-15 4.9422521399773e-20 2.99551214217564e-07 3.94254827476705e-12 1.35276452575218e-14 3.94819097374619e-22 4.21252159691573e-06
"Rv3632" 0.190754370731925 -1.09536423814176 -1.41664944928339 0.471183794647183 -0.046761398320558 -1.4456649624705 -1.59583512134427 0.587031422482118 0.281276355192367 1.06641586195153e-06 2.67654289045637e-14 0.00963560165208806 0.810278638959807 1.88873070427767e-07 4.70139773488037e-17 0.00129799590537406
"Rv3633" 3.0010915362431 1.74494146400885 0.840392997940812 4.07066589279861 4.51684297914172 1.55036785632403 0.81826536802985 4.26322624706441 2.18089565865168e-54 1.83308646501178e-19 1.30218776532704e-05 2.64177054645999e-98 2.94064776212849e-119 2.78929037875961e-15 2.37292162270731e-05 1.67630232697535e-107
"Rv3634c" 1.72415565336038 0.873714215966595 -0.0780398028907499 2.87405502736386 2.4458741454637 0.0524986176098063 -0.328894060853219 2.83680829178684 5.30362801444634e-37 9.92218702694256e-10 0.579183249440124 8.49871821761681e-102 8.23724152706091e-72 0.757306141714054 0.0171379078204342 1.01771333444848e-98
"Rv3635" -0.0883272881296522 -1.29478108411824 -0.977211808564072 -0.20176917641068 -0.417955181628048 -1.36513040701527 -1.24672899528975 -0.331487635264456 0.432015772439425 8.3536588710107e-12 2.49207602526551e-17 0.114945495459262 0.000850597525561997 2.13413033430622e-09 5.00559102029058e-25 0.0111935379456547
"Rv3636" 1.97844772751271 1.58834543843554 1.48056091672584 2.84520259512763 1.96320476469466 1.13674090782709 0.841405902969966 2.91332898046753 2.402178321969e-48 1.02070939750106e-24 7.6922969990338e-31 2.6959133448454e-95 3.09203839783724e-45 1.98361751301105e-10 2.79439372405493e-10 1.26677414450718e-103
"Rv3638" 1.2544915151984 0.0731113760006432 0.921025355026681 1.18534838580862 0.517458429774138 0.924541735985305 0.392230027668026 0.71143731614353 4.81340033704435e-06 0.879533692879207 0.00112758563763476 0.00020421768823009 0.0796954665296612 0.0331688824920574 0.193936495675593 0.0365216591178969
"Rv3639c" 0.734270979548903 0.448069787571779 0.613663042826892 1.08029057308903 0.701253641384312 0.770532097154373 0.678794674356707 1.22124569759756 9.89974321082474e-07 0.0668356568177415 5.5925478924275e-05 1.34156012872098e-10 1.03563586800191e-05 0.00259989729248751 9.20526323871474e-06 2.75748018870429e-13
"Rv3640c" 0.32521825696537 1.52689403929253 1.36924858209614 0.689835281695038 0.78096928050115 1.65663939066632 3.57280196628611 0.429274970523733 0.106599696885297 1.25827685859735e-09 8.67658789070722e-11 0.00167147803138327 0.000115940341216775 1.27210515174559e-10 2.7958573854071e-71 0.0598142492793013
"Rv3641c" -0.33112516665749 1.08496848680088 1.32372476961142 0.316231270724258 -0.0811025797784856 1.200896035271 3.38946356440536 0.316548815100865 0.00197561029202455 1.29027077274774e-19 5.28975521033184e-33 0.0047923507556933 0.451628661102939 1.58875547332519e-22 1.99835103829818e-226 0.00477969043956712
"Rv3642c" -0.108868304810337 1.15435887500152 2.31719144861457 0.288764782004803 -0.301183906841729 1.57430747833544 3.90023925762355 -0.019414772462379 0.479986115966567 1.53737491011128e-11 8.53302955667541e-47 0.0774047302476631 0.057795465475891 3.60671965137298e-20 4.3446944109441e-135 0.91311472993839
"Rv3643" 1.3175385068699 1.3857210197891 1.68976994282581 0.333616499553246 1.13901534714214 3.00859988983939 2.87497153082324 0.214803606256492 0.000646918060725001 0.00318990651222956 2.13356866218827e-05 0.459128247800207 0.00693757188228125 3.66051855450334e-11 1.00854203748976e-12 0.640031263533199
"Rv3644c" -0.65626473671419 0.810022932461563 0.544086796578666 0.336805889641757 0.00368651437383716 1.44457358630058 2.86443438051155 0.378736449191008 4.73231991423144e-07 1.98288526081135e-08 3.52652190638428e-05 0.0148408517561112 0.978870555107046 5.56068539459129e-24 5.73031394548992e-113 0.00532670021616914
"Rv3645" -1.03742455650949 0.625359737732455 0.110827649391755 -1.17382176903341 -0.793130661693269 0.882543653463525 1.0241279181223 -0.996782440674979 5.35087906242021e-31 3.05512623759941e-11 0.234113945515557 2.02948202830873e-37 1.26806903926174e-18 9.33971482108316e-21 3.899585697927e-30 2.20347921412557e-27
"Rv3646c" 0.386931609389299 -0.859210527173217 -1.56180612852378 -0.111986709885816 -0.151885634562643 -0.677227874388417 -1.08837989863838 -0.148747693463148 1.62750124378804e-07 1.1818503845977e-26 2.82662479611813e-99 0.149847552033505 0.0454854155967443 8.88914508764815e-16 6.96913750551208e-50 0.0539178350796365
"Rv3647c" -0.231592564886669 -1.42359401385102 -1.44343105997117 -0.389637579008705 -0.509788253925823 -1.42307118056555 -1.09423467841005 -0.390435307846548 0.22735966263989 1.14308985016079e-12 2.14086555152909e-14 0.0441605700990906 0.00814709857458266 7.03678579514461e-12 7.94393089391159e-09 0.043329733393933
"Rv3648c" -0.546830601512025 -1.78271967333822 -1.7166491450755 0.567699365143875 -0.619901657337623 -1.95083717718279 -1.577309658917 0.455738059625343 0.00217559013554265 1.5634364073251e-23 2.93372472170586e-22 0.00151644839319992 0.00052661560681368 2.3305887515452e-27 5.60185697546772e-19 0.0111091675313644
"Rv3649" -0.952960216915006 -1.92352355112133 -1.593121967001 -0.976499210040895 -1.3339288638743 -1.72077034368179 -2.1483750326707 -0.933816719323996 1.08157456592443e-06 2.67270864427275e-11 9.79743100525604e-15 1.46157613759916e-06 1.22201277984387e-10 3.73579712450317e-08 5.34370772067084e-23 3.62867106465329e-06
"Rv3650" 0.489653716347206 -0.21509777891132 -0.550702070663773 -0.190278495958699 0.047279181208491 -0.75798615506262 -1.05277602312217 0.197350143143426 0.0467044178170143 0.588269643287687 0.0375330314795969 0.497303212619832 0.867621746700875 0.131466023419477 0.000639675556529393 0.460190554761868
"Rv3651" -0.768176922688964 -1.10953712939829 -0.796156719128316 -0.368434815472241 -1.16229551449755 -1.68983113610857 -1.69851597595014 -0.387269566486157 4.7526909129051e-09 1.47348407800816e-12 6.1190641741322e-09 0.0079743217555221 4.14657478836378e-18 6.16988897172335e-20 1.46935953701419e-32 0.0054568699550047
"Rv3652" -0.701673678606928 -0.37489906990266 -0.951500616520415 -0.347201894176836 -0.512281808650801 -0.713823784348944 -1.10415103156663 -0.403697234380478 0.00236572129274395 0.235863872779091 8.17877717124996e-05 0.174653596221012 0.0404453593257484 0.0538922510134897 1.29627010706506e-05 0.109172616370258
"Rv3653" -0.521487849013266 -0.663245093749318 -0.613596384751334 -1.48918488379984 -0.452500584350255 -1.98498261567556 -0.512052949045039 -1.79652806693905 0.132202354177179 0.175628963490691 0.0876939360802231 0.000738643348729305 0.235050300433014 0.0202138646978374 0.181634897078026 3.20918590184998e-05
"Rv3654c" -0.526098201326948 -0.668740198349221 -0.46819977511645 -1.86893335444444 -0.453206342829269 0.446645596346157 0.122630919795128 -2.42325529944598 0.0586901020388455 0.0823678280518362 0.103641036872348 3.94011835677221e-09 0.134388603696342 0.202495514757719 0.680221544511237 1.37998116820043e-12
"Rv3655c" -1.40453103331566 -1.02575008444861 -1.2301512115214 -1.94870433650407 -1.4106470555844 -1.66975040161786 -0.33804815262329 -2.26311993258085 3.79867716593621e-06 0.0140716543878564 0.000183933753259188 4.26835860297338e-09 2.24539084867598e-05 0.00239604246397915 0.309354874812077 1.19768580611677e-10
"Rv3656c" -1.03553621957376 -0.819935183329197 0.416310057019899 -0.69336946970317 -0.871363718779712 -0.418947092345996 0.707221070314068 -1.37301993528689 0.000114144274828034 0.0791588601732522 0.195556586471961 0.0194213241065028 0.00302683816596603 0.411315749356585 0.0268528261926961 4.31081052615067e-05
"Rv3657c" -1.92934814376951 -0.975437424699298 -0.35007988604369 -4.04851567148561 -2.47158959032021 -0.757736607936719 -0.184420416990544 -3.98431113665997 1.10077922507072e-07 0.0278027957498361 0.359308332846071 2.37210740192302e-16 2.456908528481e-09 0.117079368241093 0.639363613989337 1.87675840803944e-15
"Rv3658c" -0.845935523962475 -0.250684666848596 -0.625257832230705 -2.07602625484619 -0.976976348545748 -0.271703199575281 0.168978142175536 -2.32721536016542 0.000382050045073864 0.364964720212094 0.0110041018560699 8.04283899622264e-16 7.51119379551914e-05 0.341371433622141 0.500674492951412 7.45990017352244e-19
"Rv3659c" -0.919695515007056 0.60812428813004 0.428855847741143 -2.51521598531898 -1.08982249230014 0.896606969732964 1.38270449961147 -3.0646253494732 0.000718900657902317 0.033942066438701 0.131914906338827 3.01497976783101e-18 8.87956203813563e-05 0.00208934083537811 7.69008394231275e-07 1.05929165125512e-24
"Rv3660c" 0.222949877621683 2.28111872507646 1.13679927444211 -0.502598890767895 0.477304778588028 2.72535416579329 2.35707439040009 -1.54593842656101 0.323336226507384 2.1937117778723e-24 3.57049940067934e-07 0.0270344126713968 0.0348961240495537 8.72398051692321e-34 4.48956732258867e-26 6.5886969525839e-12
"Rv3661" 0.515428843747399 0.160529339837128 0.00350494328989992 -0.0141070394890924 0.698339024246722 0.446930099504597 0.470314885050696 -0.0689328287242884 1.43485658216975e-09 0.111505517901619 0.969274894064706 0.881987382480572 4.93977396101143e-16 8.04330574115037e-06 3.08363822736009e-08 0.461159807145232
"Rv3662c" 0.581608865929017 0.409692971284965 0.0617430484725022 1.8600052853047 1.2109948324637 -0.00714519803592432 0.666467746642267 2.1207269435208 0.0100202914566138 0.0789014611810034 0.797640254596912 9.60328828876024e-17 7.80511307999403e-08 0.976186373326455 0.00365982778778118 3.56259292794558e-21
"Rv3663c" -0.752166334385423 -1.33821590007964 -1.06134544326563 0.381111972176117 -0.116818717240362 -1.35123464399286 -1.19229750173558 0.476294162615919 1.1956180439552e-07 9.3359063397256e-15 2.76595723299959e-13 0.0082811535568206 0.42309915443692 8.53708198948378e-13 3.46929432800053e-16 0.000906829881463271
"Rv3664c" -1.29379830415906 -2.39158827097671 -2.32546791384049 -0.666223808760577 -1.2731507796871 -3.73291714346894 -3.26811021701995 -1.09042628596708 2.74711070866988e-23 1.47806791245933e-16 3.31961910877994e-38 5.20704514284816e-06 4.54665673002424e-18 2.40266426602425e-11 5.374870239017e-45 3.74935626034272e-12
"Rv3665c" -0.823117334307023 -1.72193813122513 -1.34656316948314 -0.509029499702029 -0.838470775864993 -3.22920178930374 -2.85726064396106 -0.417228685808338 2.0746730814556e-09 5.60090456735407e-10 2.54267913846789e-16 0.00157203913202712 4.22334698006354e-08 4.77649288967291e-09 6.00778600785973e-35 0.0100828910775313
"Rv3666c" 0.35629804753086 0.242178707065596 0.222176240747847 0.66446835186409 0.318489544996557 -0.00792524836984256 -0.857917319210003 0.826558908852946 0.000986820887991276 0.0704668781636424 0.043950057467703 2.53180006797269e-09 0.00439181638628339 0.962586915705417 1.20390079289454e-13 1.0405404801512e-13
"Rv3667" 0.659811278044158 0.14788355328373 0.263752754856878 0.477731725511412 0.977337633421147 0.194020259931304 -0.217617252516598 0.515728097018474 4.05682072972621e-09 0.248930591783543 0.020709564347991 4.6341037973297e-05 4.80740106046915e-18 0.148193651902762 0.0592019091849149 1.0906337154053e-05
"Rv3668c" 1.13448238366179 0.281556939473816 0.908081398257739 0.587725241849754 1.45256685933803 0.960955916481426 1.20489686890324 0.713849588417207 2.53553646675259e-32 0.0213059970991845 1.13556856561531e-22 2.09888358508399e-08 2.7791752759777e-50 3.92570641735046e-16 1.73492354077303e-39 7.51372012224278e-12
"Rv3669" 0.328602009023296 -0.474824935007183 -0.805802289721969 0.415199224139392 0.41221894706707 -0.89865484624512 -1.04734650857856 0.566125118593265 0.0125947597107449 0.00314140194564401 1.76398757676953e-09 0.00218902494369274 0.00244712062451677 2.41278709149106e-06 1.36709743510496e-14 2.27481227330032e-05
"Rv3670" -0.238184020556117 -1.09681036083289 -1.21829157536294 -0.704361549379615 -0.418367736632162 -1.50069563372347 -1.32624484173818 -0.597749598542855 0.0445242872028816 4.08161181922478e-09 2.32043470583822e-23 4.55943573866938e-08 0.000946372085367065 1.67268173347997e-10 3.37388258583144e-26 4.32048587998809e-06
"Rv3671c" -0.11071269519502 -1.92370218297247 -1.5508764666088 -0.52096385432458 -0.638280469741229 -2.19527652970105 -2.03110831198206 -0.463119804892373 0.330431748698682 2.16970314678227e-40 2.06753870864903e-41 6.48335562847506e-06 3.34682311331471e-08 3.00035700562682e-38 1.15995434044166e-66 6.90046059194535e-05
"Rv3672c" -0.280169253359876 -1.60417414965015 -1.46152096059612 -0.655293340646797 -0.748669815603544 -2.02849654080253 -1.47074057617358 -0.47690796304174 0.0214110393857943 2.22484723510436e-26 3.78833005347193e-33 1.31348155800892e-07 1.39640690362654e-09 1.66870927974177e-27 3.70858590899631e-33 0.00012698344706089
"Rv3673c" 0.347805506605039 -1.04795115368241 -0.742433818579352 -0.112030871613884 -0.214194602166886 -1.02596790756957 -0.582408589895396 -0.481636397299215 0.0378190975977791 8.5314756210768e-09 7.19880538405215e-06 0.528500351838813 0.212027229506394 1.03837729729888e-07 0.000467494239338601 0.00482700663043883
"Rv3674c" 1.18069488668123 0.598605051077016 0.753059044742211 1.31380849181655 1.12032597015162 1.14026245234941 0.964074970268852 1.43381636078284 5.19759125436139e-23 7.1195798249744e-06 3.19749402961748e-10 5.01444082757624e-27 2.37066937483025e-20 1.16300341820045e-17 5.82667079790288e-16 6.87515988871706e-32
"Rv3675" 0.899453958745972 2.15818901970838 2.17256430306331 3.10240529830913 1.8874320421809 3.00754644838525 2.49734336852817 2.92095592069194 7.41838427595913e-10 3.15822621462193e-46 7.08196926705318e-53 2.83532157802282e-100 4.02377760447546e-38 3.18900316032085e-91 1.32077780309813e-69 8.18618216931706e-89
"Rv3676" 1.01193416520613 0.766162370196521 0.601963520019998 1.67514555563246 0.906040849515773 0.782342568936284 0.925179468064996 1.42376424837854 5.38296864344962e-20 2.48721446730971e-11 5.67013842051055e-08 5.86026354775719e-52 4.15448497337306e-16 2.2337353800614e-11 4.16284143978016e-17 9.09130801339968e-38
"Rv3677c" -0.886305201745405 -0.632525379616834 -0.424214674573513 -1.52170329401636 -1.10636972389556 -0.842295955988368 -0.463216586254384 -1.61505392742902 8.8121741465006e-18 1.95453277533069e-07 7.33194624667918e-05 6.32301624888842e-44 1.0494718483261e-25 1.54368968291782e-10 1.29451231487277e-05 3.5676292739388e-48
"Rv3678A" 0.0284725061112483 -0.971983826400937 0.160544680327031 -0.18418654409573 -0.504643432141939 -0.519144880608737 0.0866266696880371 -0.314172748456798 0.858349618924758 2.34209441569449e-07 0.314109333014039 0.267994887758586 0.00172721047412007 0.00730193467393565 0.597819018883208 0.0535377317826085
"Rv3678c" -0.946573315102607 -1.65678475085155 -1.4194868314128 -1.68759296853415 -1.3613554229476 -1.84298108580767 -1.73740742342249 -2.04518307450439 1.33074101314745e-16 1.93257247609249e-31 8.09490494103504e-32 6.2182389033688e-42 7.9323294213155e-31 9.7080091718145e-31 3.17685711053894e-45 6.92805287847856e-59
"Rv3679" 1.1024982309903 2.19846544428703 1.49869418797009 2.91803563341407 1.20375683111381 2.34553614527936 1.71032540512701 2.96452884478414 2.69948568437867e-22 2.84380808445813e-83 3.4773225285396e-40 5.11090642411597e-147 3.72047959028198e-26 5.39897276928939e-94 6.381784292896e-52 1.44854947013131e-151
"Rv3680" 0.472235984043385 1.27379058765512 0.818532233281759 1.65337134108743 0.425189291081239 1.02588222421025 0.967927827041359 1.74583392821874 1.02534292848699e-06 1.52250616895653e-39 1.05389530522501e-17 1.97258657150816e-67 1.2080549774401e-05 2.2005694284885e-25 2.99821466857766e-24 5.22660117620346e-75
"Rv3681c" 1.97998640857495 2.28772951489949 1.75988710150818 1.93630958792161 2.28346857629427 2.55973113838593 2.06047270780314 1.90173526227213 2.36172667768844e-69 6.03031858794284e-85 2.59725204529371e-55 6.21314937459156e-65 6.4796765141751e-90 1.05744920084306e-103 9.23373982113839e-77 2.91887406645831e-62
"Rv3682" -0.784030351532278 -0.2565080935847 -0.477173793929273 -0.735125319611829 -0.749074321262184 -0.0142415466112619 -0.00760784101853092 -0.705741350469688 2.01296163642881e-11 0.0354984267792204 5.52420232812936e-05 4.04152696653647e-10 1.60538449836638e-10 0.916803163420712 0.952588400464329 2.04162433424809e-09
"Rv3683" 0.117152629928899 0.619775730175152 1.01805544286102 0.224405007805385 0.398578092892948 0.760025964405124 1.32162360089022 0.226946922107724 0.240886807283329 4.3687085893227e-09 5.20728248221933e-25 0.0287259070295614 6.50254924463028e-05 1.87562354745036e-12 1.8751317281585e-41 0.0272252681410176
"Rv3684" 0.0263531167742568 0.672824926819684 1.07424180807212 0.285446164085842 0.354549423675441 0.612461755455689 1.01609916792447 0.344957732278116 0.811236214062041 3.29280368925246e-09 1.17394427693611e-23 0.00969790793142165 0.00113197174594831 1.45131486175448e-07 2.48972277178879e-21 0.00165707796677667
"Rv3685c" -0.933260867613845 0.210498233049809 0.0726107304678294 -0.485605572827474 -1.15683773053514 0.15061385682488 0.404265409877453 -0.45251161912569 3.16913355949511e-20 0.0628059788088442 0.494715133745184 3.23531920823846e-06 3.73869333914878e-28 0.203403020315722 7.90794984397394e-05 1.43287055854307e-05
"Rv3686c" 0.228862846900901 0.877991504717299 -0.0848610780624727 1.12403717794711 0.185626020704128 1.29293592994784 0.984479463995643 1.08363671040219 0.185409479460033 5.08178351584352e-07 0.635662154347934 2.4784017474719e-11 0.291007411386368 1.22206195941904e-13 5.65301415831127e-09 1.18768358468769e-10
"Rv3687c" -0.494056690849638 -0.135683159231437 -0.214825771051298 0.715671013700173 -0.453099908919756 -0.174610661201113 -0.436225977686746 0.689406225358969 0.000103428031390135 0.406431130328574 0.124463732065981 1.88285195933144e-08 0.000515236188314283 0.306939532379876 0.00151035472848924 6.55116774741296e-08
"Rv3688c" -0.110948074202134 -0.822612006935124 -0.302562149008371 0.878314750548013 -0.230651848473548 -0.601470775893644 -0.522051211162635 0.621078016359962 0.327752347433158 1.35588903740588e-09 0.0111290915995223 7.08622391950395e-15 0.0480100187468858 2.85103813338436e-05 1.11418173710353e-05 3.57524768496458e-08
"Rv3689" -0.207309692965246 -0.695487490973906 -1.19087398055983 0.168499287390628 -0.109438352968602 -0.727179309086354 -1.07873111426921 0.27792363673825 0.0835873985419365 1.18128229289327e-07 1.61978181827519e-23 0.170012312826696 0.365601174562461 2.75124271977403e-07 1.91908420868621e-19 0.0214622823326637
"Rv3690" -0.531930316160952 -0.93344603313203 -0.8262248055687 -0.127237724119958 -0.693295086203081 -1.38937049711686 -1.10019404645936 -0.156830049198117 4.60079686897371e-05 3.34309481606534e-07 2.82106752528608e-09 0.368553619456922 3.58619575106011e-07 1.19517967194611e-09 8.51197372558013e-15 0.271431839929352
"Rv3691" -0.726013026172052 -1.08001791613899 -1.10623512245132 -0.256618729070152 -0.720386293248337 -1.48627723735213 -1.23089243231839 -0.0518150721999509 7.38379137551356e-08 5.68458426774036e-10 3.03460143417754e-15 0.0698377999569692 2.17804287337158e-07 5.45277804596126e-13 6.40689412420067e-18 0.725307858906194
