"Iron_effect_in_EXP_G_D.log2FoldChange_shrunken" "Iron_effect_in_EXP_G.log2FoldChange_shrunken" "Iron_effect_in_EXP_G_L.log2FoldChange_shrunken" "Iron_effect_in_EXP_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_D.log2FoldChange_shrunken" "Iron_effect_in_STAT_G.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_with_Fe_G.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_without_Fe_G.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.log2FoldChange_shrunken"
"Rv0498" 2.83692467714425e-05 -0.000106008386653541 -0.000161167065175565 -0.000439546299957939 -0.31745742638842 -0.280469170184636 0.0678405991301976 -0.025701659698391 -0.825591082742389 -1.16394219926061 -1.12396853285577 -0.565117542122666 -1.19645927206922 -1.47668761983191 -0.976146274643261 -0.654168176686194 -0.2958356919232 -0.219635946409598 0.131234028583487 -0.0012098994117065
"Rv0499" 0.000434329164390385 -0.000133568279797662 5.10472730873002e-06 0.000184278044003362 -0.511551006440764 0.0544271338305322 0.174503542345351 -0.0234653472304106 -1.13293425947012 -2.03800755149543 -1.50573707532688 -0.996756604951271 -1.80180097490628 -1.93141086889235 -1.32484690874628 -1.22788075239623 -0.582941580403482 0.0716450398617651 0.166504588114646 -0.00559714535388046
"Rv0500" -9.91132565553735e-05 0.000521303710039276 0.000343730673141983 0.00128586658880253 -0.527827766298951 -0.074470878802309 0.0665529188744198 -0.0188214519103372 -0.634033346733492 -0.947022230168014 -1.27337150632363 -0.7669263344703 -1.17236860056602 -1.14320383311067 -1.29653989419021 -1.06550232166234 -0.483997950999113 -0.14821712398012 -0.0190136022811893 -0.017278191550059
"Rv0500A" -0.000511486951498783 -7.76432540530154e-05 0.000348023639536271 0.000542661071704232 -0.287821635656938 0.144562457600031 0.765411466586019 0.017971226373457 0.764789197654555 0.238969426530888 -0.845168538094231 0.645658563763845 0.648603392643029 0.429303895685758 -0.183001506911891 0.666748893198562 -0.0996501732774807 0.151144198979616 0.604487465247625 0.000250415180535058
"Rv0501" -0.000312441931769852 7.3166663803358e-05 -0.000121470776322331 0.000139756592256492 -0.387677145751788 -0.363291397978999 0.950496468123184 -0.001233413380619 1.27945795732445 1.77954198452469 0.457997983888283 1.22442674273571 0.953160379970016 1.38349333457264 1.46976865436015 1.17479913053839 -0.291918892102007 -0.362817642358451 0.968684349831338 -0.000602224195208311
"Rv0502" -0.000228189087367204 6.8223917366837e-05 4.16385422381336e-05 -0.0001941151200075 0.0498601662974306 -0.399707937082683 0.44486810686155 0.0307945651115712 1.69146529348923 2.66747222427174 1.63457978356252 2.41403998032125 1.81592416347313 2.2316013001164 2.08395700201834 2.63591095606201 0.103404755515023 -0.397907761356616 0.411199885790066 0.00594967424581893
"Rv0503c" -0.000319808928628431 0.000114992767283642 0.00024837294833621 -0.000501810769647696 -0.0202276439214511 -0.254634427082772 0.213869990025579 -0.00867671831912926 0.622803160654696 1.30196814641588 0.489349916105687 1.46775772588392 0.701039615103533 0.997141102642116 0.621866887965794 1.49335578803256 0.0650628397366705 -0.265762033707353 0.119337556963534 0.000293878949976449
"Rv0504c" -3.51166964488303e-05 -0.000710262203190411 0.000106325434221345 -0.000265321098985025 -0.137077174095372 -1.06193070990382 -0.542109302293214 -0.0198380223999038 0.3603515465995 -0.0326851024207202 -0.504310082221351 0.402189562679909 0.223445245073438 -0.99335874819374 -1.11772130130419 0.319351139220911 -0.116585783236269 -0.843999594569657 -0.560351290910378 -0.00108790450876901
"Rv0505c" -0.000104226817738939 -0.00049637846992945 -0.000276558776016786 -0.000292812277246648 -0.298310292029229 -1.02927689807222 -0.87029732724939 -0.0118449605167913 -0.0635330885742881 -0.172652703129364 -0.22935184432938 -0.523803830993203 -0.351038328939693 -1.08260017663883 -1.01582412986057 -0.557780405080052 -0.232476129881612 -0.810312486240475 -0.714021905614742 -0.000419293273924768
"Rv0506" -0.000191319208249139 0.000130552459151487 3.47941207100858e-05 0.000146362219875782 -0.364834761102853 -0.0523404778428769 0.565387918527939 -0.00527272345336012 -0.0100814020670057 -0.830559718846215 -0.555574833444541 0.307406475877396 -0.325002469419347 -0.957629572305348 0.0268235225789868 0.199812833119932 -0.2516935588135 -0.0863134460722009 0.515436742236327 -0.00152042452259088
"Rv0507" -0.000144273989669556 8.98014252395318e-05 0.000372549111714467 3.42093902000582e-05 -0.026715222388823 -0.101272281946525 -0.0690868838790785 -0.0868112543050473 -1.14595176764988 -1.3845873350871 -1.16438233413787 -1.00433697374497 -1.13175959707795 -1.53350365391714 -1.37416667665202 -1.28747849138592 0.0155789498016798 -0.113293400304803 -0.184877933498886 -0.0108918023789211
"Rv0508" 0.00014983519291605 0.000122981128173967 6.19492061392442e-05 2.6613859779596e-05 0.159857207190129 -0.156023483532161 -0.452722117686759 -0.00747111248447685 -0.839646977573564 -0.856294777748973 -0.674182300479076 -1.26976855271435 -0.746218485324087 -1.15577490415999 -1.23603620010668 -1.38317490908871 0.0724135329387689 -0.180801243786261 -0.451682894899913 -0.00164517557830189
"Rv0509" -4.06370104654091e-05 -0.000156029876635373 7.00257583597721e-05 0.000267160591466433 -0.36331750765378 -0.195012251482058 0.232235960615025 0.0124800192655346 -1.25046756105894 -0.705572402320847 -1.20327294821721 -1.22810051743013 -1.63213435870277 -0.868917932202964 -0.991619281716642 -1.18765468432834 -0.323422347650389 -0.13064385496092 0.193680790045782 0.000495730977236415
"Rv0510" 2.76557995231333e-05 -4.39074571663516e-05 5.20798597656378e-06 0.000630594238001864 -0.531401686994448 -0.162277253556025 -0.0322760562173684 -0.00546136669524624 -1.94680474273986 -1.7806438670396 -1.96862415946822 -1.91126196145181 -2.71274895799081 -1.96826686154901 -2.02829705036398 -2.18075479527875 -0.444709437227888 -0.103063255843794 -0.0299666307408767 -0.00463108093981221
"Rv0511" -5.48621609005997e-05 -7.3160297066087e-05 -0.000134273394487223 -0.00030761967112225 -0.509382712541147 0.0302954106382362 -0.145179544768658 -0.00658135121185885 -1.74565708955736 -1.68702511193648 -2.09482232616084 -2.35703007619889 -2.31882950884597 -1.60701197680728 -2.18301837208424 -2.35064709635883 -0.386519232334778 0.062579972582035 -0.0600540805570057 0.000154323888589838
"Rv0512" -1.07951614626315e-05 -1.71088654404368e-05 0.000232466825414587 1.79905119548663e-05 -0.315520949063767 0.0903440773543687 -0.252722270771531 0.00259309433323608 -2.40182772768298 -2.08262086660261 -2.16405832667237 -2.45775385421738 -2.79415640643093 -1.97144275674294 -2.60177812475842 -2.43402444277572 -0.256256243225029 0.0838597142095142 -0.336728309070935 0.000388787229405991
"Rv0513" 4.87131818631378e-05 -9.61484515311433e-05 7.44889184692728e-05 0.000319971899883563 -0.482333800262526 -0.272977074272707 -0.173643666908978 -0.00552239332754973 -2.5514558076681 -2.59242594005543 -2.08537301261431 -2.33281897876267 -3.2064239960038 -2.8773645648302 -2.34985078775837 -2.51635095245045 -0.437843854685868 -0.181746323072687 -0.193793894763699 -0.00279037462799475
"Rv0514" -1.35572868682627e-06 -6.46689633289031e-08 6.57353163615423e-05 1.04560688924432e-05 -0.457978778914466 -0.416177852375166 -0.269075984495638 -0.00492880114913856 -2.60231697350119 -2.53857614006281 -2.32944353836177 -2.8160688686611 -3.22747123882956 -3.152717586485 -2.72296732365568 -2.90869025761756 -0.367124312221089 -0.358083382280171 -0.268373638384536 -0.0011706123498127
"Rv0515" -4.07314987346682e-05 -1.66292715611442e-05 0.000264016117508735 6.79500570571904e-05 0.362707380411658 1.18380257993305 0.286774615258057 -0.00214149004019848 -2.69510856552261 -0.588823509175247 -1.34178756102719 -0.601410980063582 -2.1744465472903 0.700617584100878 -1.17243461833211 -0.657609288347728 0.321248975737021 1.05238435252473 0.127999117591419 -0.000807407800737005
"Rv0516c" 3.62225569952898e-05 0.000100078940085743 0.000631222025492894 -9.33926396374057e-06 -0.0429312858632861 0.216916963478993 -0.508235497747318 -0.0387450372673279 2.54359989193339 1.88596404040843 0.093284245314966 3.71911408543812 2.47179124709232 2.08466153040946 -0.723544403090973 3.42541948188096 -0.058453139144429 0.127071667541956 -0.675677632021658 -0.00624427049074326
"Rv0517" 0.000181051831395178 0.000222074181057278 -8.31233962349362e-05 0.000299317886117405 -0.408902924461942 0.0396893497910648 0.120873900412717 -0.00124938511198243 0.565237690121512 -0.265277297276182 -0.0458152958567441 0.485497303519093 0.0486543373337517 -0.298457490498108 0.117957371305139 0.388871956808563 -0.434627918912056 -0.0250767318114898 0.148071449577032 -0.0013229693482852
"Rv0518" 1.53793770244927e-05 0.000275832131663337 -0.000158999227323298 -8.99593421403968e-05 -0.775988714764593 -0.0967772931571161 -0.388943152803676 -0.0260625861453441 0.64344933603788 -0.158865604424121 -0.175667358396745 0.39181584235286 -0.185775323552916 -0.393594471243393 -0.518531781512264 0.224189696609504 -0.720864261214317 -0.170351621955879 -0.296009803777632 -0.00280186741807237
"Rv0519c" 5.31491054719838e-05 -1.72590340091725e-06 -0.000123041329580651 0.000170279735671081 -0.401573189428897 -0.0827794881804721 -0.413860687573687 -0.0103183706554324 -0.835608625853391 -1.4387104627788 -2.73619726223069 -0.258731945421794 -1.35668230686598 -1.55870986334632 -3.15231837447918 -0.437347003334489 -0.37339861952223 -0.0705206389997429 -0.313390622831831 -0.0029309225811306
"Rv0522" 0.000155232160330616 0.000263295270505194 0.00044306748150826 -9.74582789906691e-05 0.330294383142142 0.205869448099314 0.270818550320174 0.170315092754948 -0.327320161321653 0.394130705854791 0.122079725456199 -0.146841481500123 -0.0373053024211429 0.512963531391582 0.242431991611755 0.262372299139789 0.235826678730723 0.0894018802909687 0.102721537348069 0.0323374962391744
"Rv0523c" 2.36862667340294e-06 6.87900483934319e-05 0.000205772778270475 -7.48437941008109e-05 -0.0151089733858208 0.102452141543589 -0.137639841901949 0.0616020538787 -0.229771775982564 -0.0193942393762541 -0.0613907282104509 -0.385771651519653 -0.253757705932184 0.0839549904282885 -0.332223231722768 0.0544521777053536 -0.0141457782703994 0.0661562412484905 -0.217813152279057 0.017450061916309
"Rv0524" 3.58280356957429e-05 -5.27508741175956e-05 -0.000386019702866405 -0.000284982132980034 -0.410034238411387 -0.838667333399451 -1.7864906564388 -0.0516426130616334 -1.74924284127914 -0.0906004688840902 -1.02357939422738 -3.08446890820573 -2.25101038601655 -0.962129849744305 -2.66293415881669 -3.3090612261318 -0.375687765624437 -0.75107614152368 -1.55547814289266 -0.0039789336875175
"Rv0525" -5.81290950721358e-05 -6.70519739341351e-05 -0.000705163435549202 -0.000286676555352344 -0.304734695832091 -1.72653726748099 -2.29394844402999 -0.00735232572347991 -2.19503302188701 -0.842431983901937 -1.2718282734593 -3.75662047456446 -2.52828555241974 -2.61996616605646 -3.3418365875936 -3.77187620289017 -0.229186780094538 -1.6204951837097 -2.00020141946179 -0.000168842431411273
"Rv0526" 3.96201710875516e-05 -0.000108663076662974 -4.44732199765126e-06 5.28568548597701e-05 -0.252521120562601 -1.15370924377921 -2.0264110539456 -0.0191995139917785 -2.50212078827486 -1.47670069877907 -1.56747032184738 -3.46790878564899 -2.89399187678159 -2.68628081812829 -3.64572930342312 -3.74101613027449 -0.233433606164826 -0.946791882770897 -1.96238153353539 -0.00469319179792158
"Rv0527" 1.21094471854197e-05 -6.73225051962136e-05 -0.000305239089634686 0.000332368102176623 -0.427924639643853 -1.39015332337688 -1.61643451396307 -0.00423858797898613 -2.93942086542373 -1.98087820903371 -2.22544918536843 -4.12745722893045 -3.5223441015675 -3.4639673568692 -3.75258792528703 -4.30173603116292 -0.356882555621164 -1.2078403564992 -1.32459183054848 -0.00265039811462805
"Rv0528" -1.59932686115212e-05 -0.00041586927707617 -0.000137585604127275 -0.00073246170752067 -0.539956766556957 -1.24044033698387 -2.27554184854568 -0.0402580782033587 -2.6568352694089 -1.70252475620301 -2.14150735783758 -3.88969544513425 -3.33081906079507 -2.80616869708954 -4.37704853803816 -4.0536995058614 -0.429942049605064 -0.865011874360291 -2.12854845858091 -0.00242534288671088
"Rv0529" 2.72854423614697e-05 -0.00023133088329391 -0.000142677657990236 -0.00015503928213076 -0.479853667240059 -0.84778107541011 -1.20106025663376 0.00615942257569996 -2.35963391537139 -1.72240761147594 -2.07399620246047 -2.93932776180384 -2.93999294425284 -2.54657416591728 -3.25408338752667 -2.81543663092297 -0.434658462929937 -0.673960390747546 -1.0569222491843 0.00185813630311108
"Rv0530" 2.21712024357976e-05 -0.00053606506532147 -9.1809148385282e-05 -0.00047725547289449 0.193609550298461 0.609245994007194 0.498843447683816 -0.00120232338960131 -0.843854442864721 -0.367194519737533 0.279613036626199 -0.726033461198613 -0.643216898905427 0.51344719791158 0.873786361328104 -0.61378395643321 0.158205370095773 0.776655489235836 0.510100743138287 0.001617282367313
"Rv0530A" -0.000136314853013969 -0.000243013038355423 -0.000146937588556435 -0.000234429235846052 0.348556088892106 0.858451754048692 -0.0631575094323558 0.0123067739473125 0.0864039124190464 0.665841754626182 2.33359217960596 0.448624381632214 0.59773894011936 1.79012836448601 2.36280626197962 0.665666622145243 0.375407903034552 0.927461292722114 0.0170864878040058 0.0039172588431226
"Rv0531" 1.26910089362405e-05 -0.000644011038204112 -0.000104799224711445 0.000223340706161451 -0.0297984381162441 0.259862978336076 0.355011248968474 0.019130199284358 -1.46515879257821 -1.11209028770221 -0.729482594959523 -1.58220432240069 -1.54338357081224 -0.378553301890131 -0.228239729891898 -1.39079105331155 -0.0335848648205596 0.445714179583734 0.359016669008282 0.00321389291884419
"Rv0532" -4.18156960005111e-05 -0.000134770240360031 -0.000329388142431568 0.0138336900536625 -0.163734603008398 -0.334519715091353 -0.0169046358552051 0.0216521431718987 -1.92300930022311 -0.708752260316998 -1.251126478548 -1.32580299159098 -2.11587860113416 -1.06578852160221 -1.09433245755375 -1.61654855750721 -0.0861400691802863 -0.192437271594097 0.112830748300409 -0.00515766983830495
"Rv0533c" 4.36357105004462e-05 -0.000509174050556068 -6.28444476933817e-05 -0.000249776938770414 -0.233267586731928 -0.0745178900495533 -0.0449449635637508 0.0213111026136033 -0.385549581813483 -0.981658798257863 -1.20457290062793 -0.255515820800036 -0.666179429500795 -0.892231492964468 -1.22521309419691 -0.0106402953048974 -0.225021707631488 0.0676699139898582 -0.0144754036618194 0.00585972775043348
"Rv0534c" -7.16353344180295e-05 8.38137651406339e-05 -0.000880497628441514 0.00030993232240566 -0.245935541129313 0.0240410441193451 0.169372624655633 0.00788882681742357 -0.26896716480625 -0.707475320621946 -1.22805827710569 -0.355334638986436 -0.521829811672573 -0.703985955093767 -0.851378976128631 -0.344039808827865 -0.202091971469022 0.00320745005387568 0.3375468516293 0.000146912091572666
"Rv0535" -0.000101561546414694 0.000213062900237954 -5.96620183266296e-05 -0.000415832104508525 0.108762956713558 0.0690436895876849 0.176421178062457 0.0085057716634588 -1.10791890506374 -0.124700444825834 -0.599177563677589 -0.867378799104362 -0.939879674337743 -0.128416484264839 -0.371672154202585 -0.655440697665926 0.133851130420565 -0.00246183199280967 0.191884870581015 0.00396392515917627
"Rv0536" -0.000118623744372989 -0.000167203113270867 -0.000184985326941653 -0.000216137536811625 0.0802287739441899 0.388389343503412 0.25245965614307 0.0278242731254033 -0.661031666287163 -0.500851375991024 -0.739173050349101 -1.35378952512196 -0.462193365255891 0.105890432014772 -0.336659016500267 -0.993934419073466 0.139002005345844 0.431660190702588 0.317269938060004 0.00926507271299209
"Rv0537c" -0.000165087613601128 -0.00132055033254884 -0.000227120849400484 -0.0016010228845962 -0.184299753007548 -0.18158814699933 -0.330056892966241 0.000243257380792456 -0.0920477385136898 -0.527298770387981 -0.56248699424509 -0.553515872343023 -0.263682325315376 -0.556229076324986 -0.852418573448548 -0.405576961989047 -0.15395806342763 -0.0243141331355882 -0.27569812808899 0.00309903642460437
"Rv0538" -0.000138454301803901 -0.000199573474156613 -0.000559555726596291 0.000298366444763341 0.178405939937816 0.37113252822478 0.3469107189649 -0.0164085323623847 -0.0307110935209055 0.914751897777028 1.0206366608048 -0.872652509146755 0.3277085048005 1.51442009779938 1.67125819072649 -1.15918895532585 0.242717147540453 0.437801065241498 0.505997144897681 -0.00582766283887319
"Rv0539" -0.000236033948131964 -0.000148876778138329 -1.47948264835223e-05 0.000221020211578475 0.173270992311023 0.453749832809284 0.180190327593805 -0.0291922100303617 1.40614580122848 1.87405569932803 2.27740779025629 0.969355506145734 1.75590768366181 2.46252988710689 2.4904640123482 0.683499571683656 0.261215255265987 0.485891589297126 0.172847081237403 -0.00743650298386515
"Rv0540" -8.8563754482387e-05 -5.67352365824551e-05 -0.000129096789508465 -0.000166769665507696 0.274958632412976 -0.251199260455378 -0.198629129794968 -0.00738010023452534 -1.25991704079965 -0.83616903095375 -1.02258101630236 -1.52626904913863 -0.829161575943059 -1.24718111985417 -1.18961921101417 -1.59732014621933 0.286413803834041 -0.201372831439731 -0.115478432815801 -0.00102918057911032
"Rv0541c" 5.06573946340289e-05 0.000191710990566305 -2.4037557075675e-06 0.000272376923827196 -0.553362239958854 0.0997412327198345 0.139234753389742 -0.00879727789388531 -1.61847573014515 -1.74518086950585 -1.35642901841674 -2.5493536227431 -2.28444166362756 -1.73476279581546 -1.20746414497759 -2.74321128128502 -0.514817300852592 0.0129872326753585 0.129017547333544 -0.00316206940897257
"Rv0542c" -7.80673356615211e-05 2.08148283599524e-05 -7.239011854394e-05 -0.000241488547257479 -0.317143941284289 -0.266413515218754 0.23194984131238 -0.011974143898857 -1.19495634214416 -1.00517237940593 -0.624418602224773 -2.34440545087436 -1.51852565641986 -1.34641099779544 -0.319705731857417 -2.41173110664165 -0.224581338494009 -0.240245028764878 0.247852558564895 -0.000850535325067974
