"Iron_effect_in_EXP_G_D.lfcSE_shrunken" "Iron_effect_in_EXP_G.lfcSE_shrunken" "Iron_effect_in_EXP_G_L.lfcSE_shrunken" "Iron_effect_in_EXP_L.lfcSE_shrunken" "Iron_effect_in_STAT_G_D.lfcSE_shrunken" "Iron_effect_in_STAT_G.lfcSE_shrunken" "Iron_effect_in_STAT_G_L.lfcSE_shrunken" "Iron_effect_in_STAT_L.lfcSE_shrunken" "Phase_effects_with_Fe_G_D.lfcSE_shrunken" "Phase_effects_with_Fe_G.lfcSE_shrunken" "Phase_effects_with_Fe_G_L.lfcSE_shrunken" "Phase_effects_with_Fe_L.lfcSE_shrunken" "Phase_effects_without_Fe_G_D.lfcSE_shrunken" "Phase_effects_without_Fe_G.lfcSE_shrunken" "Phase_effects_without_Fe_G_L.lfcSE_shrunken" "Phase_effects_without_Fe_L.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.lfcSE_shrunken"
"Rv2764c" 0.00614260856270214 0.00633569495556821 0.00592973002860034 0.00955388734010848 0.134519531414267 0.146242802421748 0.141381395045819 0.0465902766892381 0.142873565874513 0.14716208834463 0.142602250490641 0.14350923499258 0.143722912857941 0.150983228588842 0.143137696859542 0.143872534177316 0.178762490334736 0.185034140355098 0.192534884095469 0.0229198229600422
"Rv2765" 0.00614443622106498 0.00667439637649354 0.0108823541607041 0.0198280093938959 0.14766848933211 0.271835904357474 0.163654431543392 0.0441840963714686 0.162857892637891 0.225383825400785 0.156271853287549 0.15983501670917 0.17153699178264 0.26809814798571 0.160981561648419 0.163418223034799 0.205940329375321 0.28252703636766 0.207092817488717 0.0408375872332158
"Rv2766c" 0.0061369129721897 0.00603869730293557 0.00515047729662754 0.00705709132869655 0.106218523480259 0.190994129421986 0.11606186258475 0.161230544465897 0.104018897104865 0.155415248283642 0.106451216400893 0.118321174582695 0.109339139065069 0.172122128040959 0.106510536658679 0.113537113816956 0.138836963140374 0.198842183793173 0.143873913758435 0.196093825902434
"Rv2767c" 0.00614617185259122 0.00851271574189402 0.00884725460787355 0.0128419785892846 0.218023909139178 0.332491164229711 0.254026914561385 0.0892501314003262 0.230909125238657 0.316513221455135 0.2618553326456 0.250620548655699 0.248350116112028 0.366888684057797 0.260233058533409 0.247041008633444 0.261120057045259 0.346013925406597 0.305238653629037 0.0655800309885917
"Rv2768c" 0.00614255364102599 0.00671705494414344 0.00588853561299873 0.00837669157098389 0.138446588327787 0.199974253997911 0.153224472430029 0.0698915965117931 0.144943360970143 0.174033451798265 0.149817954831619 0.147610613833514 0.14788469425714 0.178781112903393 0.145690857458093 0.149692244760461 0.180701801732099 0.241031018768811 0.199881180740512 0.0290047659568949
"Rv2769c" 0.00614450666546594 0.011783553537137 0.00714306212121683 0.0381775995650058 0.169668766458139 0.250873508107728 0.194039625148681 0.0680907099032909 0.177101197451391 0.227962631390964 0.187359029728985 0.187418397529675 0.185365552705331 0.221475786350766 0.179623675840106 0.188706929854997 0.213666869064575 0.274358613952971 0.255465164921304 0.128210680601016
"Rv2770c" 0.00613608005539039 0.00607408403589957 0.00516557814824553 0.00606197802678618 0.0985660431517195 0.127429117753806 0.101909932445435 0.0323494213959694 0.0995264056426688 0.113948400928576 0.100871476499978 0.103583122614311 0.102643124248001 0.120514145354992 0.0991398160913936 0.103819073256636 0.131891727921747 0.148155878591964 0.137433145590124 0.0161557236716334
"Rv2771c" 0.00613986360139837 0.00644307849627259 0.00636254034478619 0.00775177881142232 0.120148811669807 0.211062128316157 0.138954664734195 0.0380254912025752 0.11976937215175 0.153746962968935 0.127883528994656 0.12313361807221 0.123697766815666 0.19405085215196 0.133653988314382 0.123095159392544 0.1567406384673 0.238586323810713 0.18027725412492 0.0196039481299923
"Rv2772c" 0.00614243762843489 0.0064770672089671 0.0068108356790788 0.00841311585220596 0.144060337812877 0.212136766914697 0.153783705870918 0.0455474235341529 0.143716520522894 0.175534858771868 0.149109725087657 0.15071859697396 0.15039590687435 0.203748580897885 0.152967141132228 0.150903878601926 0.183698079632475 0.246624860999726 0.198090589735392 0.0245634912614511
"Rv2773c" 0.00614005226578145 0.00625694364056138 0.00550869013287256 0.00683687126352122 0.118169359392888 0.158939928538549 0.128645220321725 0.0358219348343735 0.119908856729404 0.129850603597767 0.120760078931246 0.121656461813766 0.122075759635039 0.150801467804593 0.126657317429988 0.121841073385165 0.15690861686595 0.195306064036126 0.172438401952704 0.0189414823651953
"Rv2774c" 0.00614203724016725 0.00687979479591351 0.00580077393623826 0.00893367666043815 0.132378301070487 0.219861857134614 0.150145527900743 0.0433966651679449 0.132546252307529 0.156646670828582 0.140805135705107 0.139576917668173 0.136202018114509 0.201484520782581 0.146132379484918 0.140116854461639 0.173932330940586 0.255357185762654 0.199565434103912 0.0226258334943292
"Rv2775" 0.00614256485678368 0.00686686300566281 0.0060022387229566 0.010347662625607 0.137142835556731 0.200332515573423 0.153486849723144 0.0466444364848536 0.142635421514449 0.172482574640543 0.147900149845972 0.143636070700602 0.145885076116386 0.192133843653332 0.152198422791672 0.14406171579867 0.179866776123834 0.234790161625476 0.198209813687997 0.0364281823224831
"Rv2776c" 0.00613808906531141 0.00711663628661999 0.0058833491037053 0.0146531593646525 0.108826958870005 0.135828188791488 0.106677480280829 0.0428820842141546 0.10963720010641 0.124193507918248 0.108052965695614 0.110584247916957 0.109837173034848 0.119488152658389 0.107833988020535 0.110115403703307 0.146461836279641 0.168970124255093 0.145415995652815 0.0193864282536252
"Rv2777c" 0.00613798275517117 0.00735423150417415 0.00822549852585312 0.00675110558667596 0.105288985725188 0.114909060030589 0.105888602509711 0.0626075583216514 0.107174761943237 0.111431065551336 0.107486750166294 0.107896796844754 0.10875838285265 0.111833430454087 0.10711795359127 0.1077035607817 0.142438125711004 0.1523353152085 0.145147122281626 0.0210210584432656
"Rv2778c" 0.00614358864095904 0.00682893268683467 0.0134709007462545 0.00995502342513137 0.149747665277415 0.171535647092807 0.155076188210061 0.044890481972514 0.157201903743046 0.16895234457164 0.160930614507364 0.158004332025257 0.158460626188424 0.170987402709119 0.159159877000012 0.158045599896422 0.19848844626314 0.212491372523189 0.206262318638523 0.0277012694460242
"Rv2779c" 0.00614458646951868 0.00737997475651537 0.0126599021445609 0.0115974527095474 0.164101460346359 0.211937690253973 0.185576845055213 0.0708376844524366 0.177301972483433 0.198914275848776 0.187562885161629 0.179642676380337 0.179502536586527 0.194006380037314 0.183711289797609 0.181569717709351 0.212147629042297 0.2629832246067 0.236013431838469 0.0314574966296958
"Rv2780" 0.00614400460657661 0.00787712301918072 0.00771839495256673 0.0100101217840674 0.170545820262847 0.165976058597968 0.167376352611212 0.049411186715753 0.168079183429348 0.16659748742665 0.167563809930383 0.166555921955591 0.167182870404012 0.166483746184608 0.166742788188077 0.166756147056284 0.251894659238881 0.226474235886567 0.233213032049845 0.0336722364286331
"Rv2781c" 0.0061422269785347 0.00642886996839538 0.00882081229348308 0.010288238966526 0.141149542635133 0.139441172359687 0.14024772393683 0.0394275943599302 0.139565988942241 0.140062649966887 0.139028251855509 0.139645358882151 0.139448575939768 0.139262219577357 0.139245809188628 0.139350078274531 0.206849242615382 0.194924055891665 0.20254542196675 0.0270108523536617
"Rv2782c" 0.00614166765818993 0.00711168049550261 0.00621352215237913 0.00856582646641848 0.126746621633581 0.137141065097083 0.135453986729463 0.162628302908926 0.133648573870367 0.13474074496125 0.134104321155867 0.134114454046212 0.134684225535002 0.134520459077883 0.133032559856741 0.134939530827605 0.168561073116693 0.191359801789327 0.193253593929827 0.0589329993940138
"Rv2783c" 0.0061430487106466 0.00699544027490888 0.00636477441732921 0.0132012818210069 0.148177729438724 0.152071881446128 0.143899169972615 0.114389592408606 0.149063307263001 0.15166874916097 0.149782591131437 0.149718930117654 0.147195198664557 0.152802491814721 0.150399539247168 0.149977371190916 0.205256387434801 0.208088556547021 0.194573633580209 0.0297603523483011
"Rv2784c" 0.00614561445576433 0.0105889291464219 0.00834936757992597 0.0117097333765469 0.191676101810171 0.193024882849951 0.211859591808184 0.0624317793067187 0.210560085832763 0.213543474469355 0.210606825701225 0.211455581602169 0.210955971557829 0.214238121415602 0.211195121751396 0.211975135328784 0.249548567688764 0.24837763602891 0.288884304743152 0.0426598440960285
"Rv2785c" 0.00614281979158801 0.00660578558228455 0.00606449948823839 0.00814963168964136 0.13683230215053 0.139805856545256 0.144598276539671 0.0431427162812529 0.14630777593305 0.147324286376055 0.145737697570806 0.146006402891082 0.146740232107682 0.148076421895998 0.145813129632524 0.146098496619644 0.181236126204723 0.180753362162727 0.199203683969239 0.0252078335952506
"Rv2786c" 0.00613892226492892 0.00609541016129286 0.0053033352714433 0.0111001593131843 0.10875324538689 0.151883538003123 0.109378334060938 0.0350765516554665 0.110062002646744 0.133948301641111 0.109552144877649 0.113752792316618 0.113808045298235 0.137429382343718 0.109155032762854 0.113949242355447 0.146236427694375 0.177455734989698 0.148308459573106 0.0293481901874061
"Rv2787" 0.00614466591933218 0.006708428152831 0.00694297265396778 0.00974395114640812 0.165460239616889 0.203451859779785 0.173160335593096 0.0717769547325551 0.178726225673317 0.19994640630635 0.17924407184639 0.184024754094314 0.181624297895821 0.208163889122869 0.179957920043267 0.185662221031145 0.218674318846141 0.238606607781177 0.226315380679714 0.0398733884256447
"Rv2788" 0.00613632879538505 0.00610499671743975 0.00522202345001224 0.00612750600635562 0.103688685092904 0.153362250789177 0.104567097409954 0.13853251303429 0.100390128422773 0.120063629066635 0.102868146274342 0.108720898936843 0.105185896278241 0.142170173760329 0.102700605196965 0.106769130137341 0.136109212680865 0.182246555065888 0.138711150340918 0.0876932071391265
"Rv2789c" 0.00614140451089093 0.00648303630861058 0.00579301106865814 0.0118329223394336 0.127727544360488 0.17767826297719 0.139482817985073 0.0532834763317088 0.132372940764077 0.151458596928178 0.13750098239908 0.133798008520813 0.133044037565247 0.169629489581765 0.13516844027577 0.133583268795214 0.169282060526371 0.210624389798045 0.185879303144819 0.052087874636361
"Rv2790c" 0.00614370404777704 0.00808650959229404 0.00680772076925379 0.0140074878615915 0.15079821943711 0.191364555495788 0.171046234251626 0.0554034082100165 0.162209098499741 0.177202266883069 0.16605523486191 0.162099986628835 0.162579322438517 0.190771305428802 0.162300863015038 0.161876527665368 0.197122095998621 0.221678337003975 0.243075262691866 0.0542265329532921
"Rv2791c" 0.00614324101105602 0.00776112583380088 0.00741589332819944 0.010444402606646 0.145150645698335 0.163511161574702 0.157496647142699 0.0541703800033956 0.154155194923468 0.163841832096855 0.156344508005426 0.154471173811816 0.154139321552856 0.167289502603277 0.153756773768887 0.154313246004358 0.192782265385209 0.211218479892815 0.219932728869203 0.0423293260197752
"Rv2792c" 0.00614412055059417 0.00682459551700235 0.00724042345001774 0.0126037242094216 0.157481828639917 0.183556733345321 0.17588022349701 0.131729411489761 0.170435493361486 0.183392087967404 0.173676504304793 0.172104708874702 0.171488386304955 0.19061515150379 0.169804383313225 0.171249738195995 0.203205668548111 0.218827277432077 0.246795857459582 0.0412882604112901
"Rv2793c" 0.00614299869718191 0.0065521029272284 0.0063512951754871 0.00817976097355288 0.153790815229696 0.168709670833675 0.148081115866522 0.0492098312495774 0.149643600418873 0.159824822820197 0.150515912183916 0.155934753222948 0.154948197894962 0.169175747933848 0.151791112260832 0.155849030397007 0.20879841357778 0.207485218778601 0.197228786147007 0.0278217026914599
"Rv2794c" 0.00614224608574691 0.0069570663861584 0.00646439299273916 0.00798809659616111 0.148339434272076 0.220431869193431 0.14837022106457 0.0789179061410402 0.140664712695132 0.195394114267574 0.14444056109605 0.151855086118632 0.148301614688564 0.205290890919367 0.147567956809156 0.155092432012407 0.196126674173846 0.251146890032472 0.192480747140804 0.0346007608678585
"Rv2795c" 0.00613574634650019 0.0067084079353593 0.00515376250337423 0.00866406760598483 0.0995101546406587 0.127851956067058 0.0996492447631305 0.0442579257141949 0.0972120661556989 0.113579896453923 0.098396063367175 0.102935481401633 0.100570341036996 0.121242695874886 0.0989375817735161 0.102754601030173 0.133220548223519 0.153445615966739 0.133860420960219 0.0383800708669948
"Rv2796c" 0.0061443461326014 0.00852264562950171 0.0093065578989455 0.0191406997259735 0.182088725914051 0.431094422469063 0.218503336744717 0.0578221337340095 0.182859647363592 0.393182798491644 0.208897053270303 0.195737267869647 0.194896590496262 0.566483122857766 0.198376174157015 0.195186878067342 0.219588537546924 0.414508275647805 0.255186975334242 0.0394724930086449
"Rv2797c" 0.0061426574615105 0.0063836034559149 0.00595596095721274 0.00803908603231046 0.147051981894494 0.187091325943334 0.149113541002977 0.0698452049378938 0.148518163660365 0.166727374586264 0.150115220663443 0.159716900149359 0.152435070082962 0.160753856032805 0.146987299634886 0.163145333674146 0.187154160847808 0.23643236895322 0.196947357728497 0.0415139263195735
"Rv2798c" 0.00614346296565165 0.00676886076541444 0.0110436681343809 0.178675312875007 0.172817492866992 0.252264814662574 0.173051470520947 0.10592734638397 0.164189806573864 0.221321634213276 0.169567889358872 0.180349856280571 0.181269908784576 0.218209133295364 0.164896289263623 0.173158187622588 0.21169997060597 0.287175536828923 0.215903983865421 0.0825033309335565
"Rv2799" 0.00614388807299673 0.00655035412959168 0.00672980694650769 0.00913915007468481 0.164701287959573 0.211092110886884 0.170277950396031 0.0490017294201105 0.16536609167606 0.198320203836687 0.171970552805956 0.168211483648989 0.17307763340662 0.209800782420616 0.169322286742221 0.168740801821055 0.209310306430748 0.23911903641939 0.223048053426008 0.0292719207144439
"Rv2800" 0.00614349137730752 0.0079571702179147 0.0100151472120484 0.0150790535050037 0.150710366113519 0.174916206558753 0.154918234264274 0.058175065738642 0.157948656057597 0.164977365675801 0.159867442095375 0.161914679274965 0.15966908813662 0.171074847077044 0.158304801471072 0.162991585113095 0.196985150263119 0.230665245432447 0.208856563935059 0.0269782264300099
"Rv2801A" 0.00614592812150526 0.00991269448187009 0.00863573292587671 0.0275231437435279 0.214500592042503 0.357584155156418 0.210564422788494 0.0706492339730735 0.226850929408507 0.328299535990426 0.228515677396901 0.253422281940575 0.24046313880332 0.319981837147262 0.224306902712211 0.263862268611735 0.256699186598546 0.404644135983189 0.27390996009357 0.0535276180218858
"Rv2801c" 0.00614209881534416 0.00649525969472498 0.00591901127154295 0.0303168173914723 0.161170864181416 0.272855758827586 0.155441279682388 0.111128836815351 0.147396474505061 0.225182832445854 0.151781030121012 0.178791842677277 0.166798198136898 0.217966666981425 0.148950318130117 0.195090682631728 0.192471805247617 0.300700178370462 0.197711214712766 0.0335558716815747
"Rv2802c" 0.00614476832118112 0.00674938675214325 0.00989996232498527 0.0300507861016295 0.17174564643797 0.216815175924876 0.179692059618371 0.0585142010747104 0.177472039508236 0.207523228183347 0.182270196325876 0.193956792804454 0.184957064805336 0.219345104026256 0.181517484346756 0.1931734560122 0.217555366450402 0.246799935691862 0.24721928790541 0.0430671739927888
"Rv2803" 0.00614308229384541 0.00780929640128437 0.00640072778051546 0.0075488479003367 0.166653411768575 0.273122838184436 0.18882334173871 0.0770806108191234 0.151975395141499 0.238005015783046 0.172002789822638 0.158568150184868 0.175153614872699 0.238082639031252 0.171384194907915 0.16487696420492 0.210538916487655 0.302124591240864 0.219971810346487 0.045751677690727
"Rv2804c" 0.00614578600092197 0.0106427363424344 0.0154329555481961 0.0154928706660929 0.259524442880628 0.418742094844335 0.254499710872001 0.0719820025214964 0.231802858755456 0.370653908025551 0.247678036039961 0.268789657914088 0.27887332627565 0.312056534565909 0.236079606572291 0.271244970508681 0.29499317607636 0.406666136256623 0.323396200806614 0.0510115810051496
"Rv2805" 0.00614638686822079 0.00878761724186558 0.0120362676449309 0.020896114303125 0.267901637342498 0.364412050179477 0.26053423084653 0.07779303839212 0.251152630023692 0.374439786636082 0.251971948859411 0.284688643860158 0.285738641433074 0.399835802056077 0.242548265515987 0.2900676043496 0.332917088731375 0.381523935739138 0.313277859573521 0.0770604324282328
"Rv2806" 0.00614629965777565 0.0106268014897467 0.00878389360810765 0.0133715924033813 0.257170190446229 0.425168623504234 0.245921970591861 0.0883037198427933 0.247428574135902 0.406405852680306 0.247772414987323 0.267257077196782 0.294056225861689 0.531888314542991 0.248557223101025 0.281691775654829 0.307425634739677 0.416720963809702 0.297530145485939 0.0555268441868449
